rep_1,rep_2
1.077908659,0.864907488
0.826386541,1.196270871
0.970620072,0.938358458
1.010924995,0.84637274
0.844045941,0.881602933
0.891822604,0.923183858
0.968232647,0.788593051
0.97812906,0.901731812
1.059373587,1.042497799
0.934080066,0.855018615
0.982647348,0.942519954
0.831919973,1.021940352
0.845160047,1.226810681
1.001770772,0.732914494
1.011411501,0.68745892
0.740287208,1.193611771
1.077607868,0.923238239
0.913656458,0.714733015
1.119170974,0.878133633
0.979899347,1.15773166
0.978987412,1.271372756
1.108926308,1.288599266
0.920886563,0.983085966
1.048938032,0.964593115
1.126166767,0.935802202
1.116182781,0.881277672
1.007297707,0.831674336
1.089807415,1.130160282
0.996638012,1.086798796
0.866141925,1.138022915
0.920372327,1.07196325
0.995547755,0.988866666
1.019766202,1.107958227
1.336210427,1.000775651
1.024815528,1.186016874
0.839259669,0.895171772
0.123629468,0.436138615
0.985050451,1.018009097
1.063631803,0.996514775
1.173183292,0.994026089
1.099347509,0.932120343
0.963114517,1.055638961
0.9963504,1.202887943
0.934443611,0.98381533
1.061279342,1.020738475
1.036953135,0.760203762
0.911564383,0.855979352
0.781093483,0.738967262
0.954176977,1.092313269
0.889984852,1.174106332
0.736863444,0.748261912
1.28038791,1.330316748
0.672951645,0.870062102
1.137898352,1.064989999
1.02501697,0.96522501
1.025397585,1.069413279
1.052354648,1.104136749
0.941500932,1.229962367
1.088043463,0.994725996
0.922026323,0.847433676
1.164456046,1.515213504
0.917858945,1.190654452
0.998689279,0.898830763
0.986306793,1.079912086
0.952652879,1.043220044
1.036645718,1.160399869
0.953877394,1.025535131
0.929775838,0.881781128
0.940581588,0.892718273
0.925950421,1.043647379
0.91234242,0.865434572
0.865208596,0.997755647
1.103482025,1.024189142
0.956173561,1.010025636
0.827196417,0.988641682
0.982254226,1.18987554
0.948944615,1.057622095
1.101673229,0.867776043
1.08764576,1.21621274
1.337382407,1.127348117
1.120079259,0.95089066
1.090321648,0.76755254
1.000456564,1.083067013
1.162770949,1.062414978
0.886033955,1.032900305
1.095166499,1.06376959
0.893659966,1.076918043
1.011126535,0.881532803
1.057494094,1.090827874
1.311392528,1.292054107
0.917048491,0.812141531
0.943122637,1.097437271
0.934197514,1.120205407
0.78419737,0.925875494
0.718040338,0.846555271
1.074675188,0.963449981
1.075097637,1.027273074
0.763269968,0.956205172
1.007998709,1.073571828
1.048711172,1.093248079
1.019787865,1.183170698
0.975518593,0.810668291
1.228486725,1.06344027
1.097872232,0.947235109
1.122104589,0.932268293
0.734070058,0.949859109
0.961102155,0.995247057
0.854230484,0.847368173
0.845744004,0.875438939
0.993892939,0.953168063
0.98652559,1.200339795
1.270666463,1.17077724
0.960007973,1.217974683
1.055723601,1.04112024
0.73652488,1.054387146
0.870126523,1.134083455
1.116704669,1.288410921
0.826668001,0.782651156
1.245409994,1.099465655
0.790960316,1.100979568
0.8595975,1.027259925
1.08815839,1.081175638
0.918892144,1.190996322
1.003266432,1.020657618
1.35296225,0.789638722
1.057745696,0.902166146
1.092808787,1.030554041
0.848925487,1.001347357
1.002608453,0.99316204
0.787997747,0.886699737
1.037368839,0.75667335
1.093146063,1.038407401
1.079904412,0.774220908
0.886436324,1.021600233
1.130017229,1.158022878
1.106883646,0.989454246
0.89560133,1.041984548
1.033341692,1.116146101
0.952764247,0.702089094
0.791946056,0.918504715
1.04365444,0.933953259
1.008004526,1.080083096
1.210556761,0.99903062
1.370737329,1.28608375
1.008464454,1.061011418
0.940768505,1.227632324
0.853044171,0.992690857
0.803856847,0.783414188
0.833526572,0.88201402
1.035359847,1.049609787
0.901065957,1.005693092
1.164544468,1.246548231
1.0357836,1.080996707
1.092642612,1.006166451
0.941044105,0.945668467
1.111220043,0.869623167
1.096369878,1.131369575
1.217671238,0.860795332
0.982547026,1.211807883
0.871834016,0.903223345
0.918909124,0.895269178
1.013084374,0.956796096
1.033662615,1.13276502
1.044911082,0.782554065
1.138520437,1.055183011
1.022595723,0.877550496
1.02498463,1.104624188
0.967317839,1.016493629
1.054559617,0.838529904
0.970494155,0.95393156
0.880190344,1.118054788
1.210098873,1.014401408
0.872935512,1.086007862
0.92802315,0.93866941
1.109047542,1.02714484
0.995353549,1.029394013
0.943343689,1.103966353
0.89541992,0.795730395
1.030459551,1.156903906
1.059980876,0.869985788
0.962457207,0.805426381
1.118578984,1.192661694
0.833663371,0.822291732
0.890808074,0.991880724
0.731217325,1.013503264
0.980210404,1.047610268
0.900665618,0.951252303
1.005746397,1.010135124
0.991255678,1.108343667
1.029516141,1.029888371
0.985833985,1.197899004
0.95999753,0.708135911
1.248732634,1.184171165
0.926409108,1.099430358
0.794943437,0.813359148
1.067501113,0.640182476
1.072651826,0.973127849
1.130868892,0.993620474
0.84332279,1.053469126
0.993659226,0.754644267
1.135559278,0.894833008
0.860703226,0.920841549
1.001032286,0.900777949
1.05895104,1.061258355
1.193814836,0.979112546
1.295614291,1.158574861
0.935290841,0.792233426
1.058650162,1.285295861
0.848901645,1.041523775
1.041481523,1.244706315
1.050435284,1.241156691
1.014315783,1.188352968
1.099507154,0.975263583
0.940547084,1.034410354
0.809880251,1.236766348
1.054826035,1.138516694
0.845404361,0.855223188
1.243903795,1.141552828
1.176032773,1.0119452
0.830668868,0.807505259
0.993559383,0.969803086
1.154958625,0.785256456
0.768673852,0.986093083
1.058915787,0.970061967
0.93647585,0.977743843
0.927486227,0.888645859
0.983233685,0.93782062
1.049191991,0.958412551
1.138986194,1.029346499
0.832045977,0.892087603
1.068130636,0.931592895
0.775716195,1.021794552
1.08300182,0.636424338
1.026301936,1.015639634
0.939361969,1.056297424
0.957288202,0.838079079
1.002625372,0.913737922
1.243741626,1.170092915
1.172079241,1.231687613
1.113075481,1.331934059
1.075856375,0.952145951
1.006093004,0.87572093
0.814666244,0.659963253
0.857854397,0.861021752
0.849312063,0.915912541
0.934305044,1.111655549
0.99463207,0.965597454
1.049547944,1.165515614
1.18512554,0.800224812
1.130642435,1.227014061
1.117994663,0.960996663
0.940901545,0.775246124
0.868313689,0.90524247
1.080135701,0.90992959
1.123497208,1.159591695
0.750965957,1.048992931
1.054339894,1.290705178
1.109781936,1.310977713
1.063770879,1.362111917
0.989772866,0.735069746
0.950069698,0.933655868
0.879246361,1.144163699
1.042319114,1.088351664
1.014162429,1.124838391
1.125013993,1.133727183
1.125836127,1.052996774
0.870969172,0.85148795
1.326258605,1.115204529
1.104669197,0.828093412
0.967426998,1.126392255
0.915867205,0.897736871
0.863149018,1.158782598
1.15207544,0.911274457
1.023221206,1.125957419
0.935475362,1.060775023
1.094597627,0.818243856
0.932288966,0.693827986
0.879559601,0.986221136
0.928044819,0.991051202
1.023439682,1.025104134
0.975643639,0.933818599
1.08302542,0.860358946
1.023641763,1.006804871
1.167904399,0.989755009
0.835717632,1.121014934
0.821121777,0.909138641
1.1783454,1.030493127
1.005116343,0.950138783
0.984132107,0.910518678
1.10225017,1.105228419
0.935513958,1.017734214
1.023957479,0.911509161
0.986874462,1.033928298
1.139447025,1.424057317
0.881972062,0.937838711
1.127210469,1.06703716
1.003146452,0.944842924
1.117484715,0.833340206
0.89833774,0.723079536
0.805221719,0.979350132
0.874308238,0.829594289
1.158790217,1.035276501
0.960737207,1.129203233
1.027119228,1.152470829
0.960583485,1.201321417
0.88700786,0.857720819
0.821876015,0.86473395
0.9995562,1.072194473
1.008902034,1.035656107
0.902139549,0.707281633
0.915816477,1.003706905
0.961773623,0.977505631
0.839439477,1.033530453
0.970670327,1.057782519
1.190909698,1.147825146
1.149988896,1.281652473
0.910379244,1.053046983
1.076627311,1.050878234
0.87221955,0.99829827
0.875171983,0.967021464
0.732429461,0.881181342
0.932819386,0.897316852
1.05369104,1.048808922
1.165144912,1.322428309
0.931916305,1.291323712
0.840018483,1.135827583
0.943947084,0.729100378
0.898135886,1.120175837
0.995564459,1.015074385
1.248722729,0.844475495
1.03561648,1.081853538
1.034818617,1.257481446
1.076835302,1.055677774
0.917813854,0.987613133
0.970962522,0.797184429
1.075786081,0.665461771
1.120390012,0.937001884
0.868633873,1.018051507
0.992780488,0.805253311
1.003879063,0.708243575
0.723925837,1.043702851
0.955866169,1.336608592
1.059715761,0.973088961
0.949218327,1.121668346
1.050692432,1.09930545
0.954660666,0.612230245
0.602283178,0.828587969
1.185506369,1.014024065
1.084395483,0.991411483
0.961091126,0.991817473
1.025684647,1.061405182
0.774389498,0.951227137
0.931052329,0.917898745
0.922459487,0.95010126
0.835561862,1.136915021
1.009010693,1.033654714
1.071906305,1.015182594
1.07478251,1.06536507
1.06094684,0.862986676
1.088261969,1.111255705
0.932891045,1.108150415
0.961419637,1.197816456
0.645464624,1.068837601
0.953294305,1.170444947
1.011814548,0.862592918
1.183711952,0.918916561
0.878501752,1.246801379
0.863885294,0.839326911
1.062398522,1.380231756
1.06780426,1.008268585
0.990067705,0.97745051
1.111317296,1.007789931
1.032239803,1.086247498
0.925333271,1.070081316
0.135305566,0.172705464
1.066475163,1.070328711
1.157188479,0.992226936
1.362028243,0.977248386
0.624159551,0.570930024
1.0994474,0.971692898
0.846541949,0.975344226
0.885505094,0.740833561
1.297653177,1.316522063
1.08646223,1.088745782
0.797935992,0.908691743
1.076296555,0.954954225
0.961946663,1.045593166
0.837790082,1.03069928
0.923391446,0.880435358
0.794026804,0.933742225
1.010956867,0.949575679
0.672626363,0.771569837
0.822716844,0.737718494
1.218593039,1.069751594
1.039534131,0.782006258
0.796994776,0.93751884
0.908066329,1.135158109
0.990199932,1.292742719
1.10883371,1.136659517
0.911238555,0.836696811
0.9754846,0.995103294
1.070702496,0.855428596
0.918140922,1.13875229
0.801879278,1.101953593
1.122375486,1.177939056
0.892837454,1.038010594
0.77344263,0.947483273
1.160805722,1.105886696
0.902175057,0.997486246
1.016260737,0.654498272
0.917176441,0.938775441
1.165263591,1.034933023
1.02328036,1.223781549
1.073103105,0.97972873
1.108520219,1.092189848
0.997319337,1.024966218
0.998997665,0.95454114
1.034523398,0.930216364
0.956871915,0.883520211
1.104956141,1.093076573
1.067772748,0.937014258
0.924516544,0.820705862
0.999891905,0.995960402
0.995946575,1.026685955
0.967541066,0.947574503
1.072499226,1.14536273
1.052196351,1.056687721
1.112297767,0.929383814
0.684095123,0.939188435
1.093543488,1.03060841
0.991775655,0.946972137
0.879449369,0.97599415
0.970584374,0.944218905
1.136392999,1.141589283
0.970485288,0.91672701
1.004632764,1.032914951
0.938102147,0.905841985
0.959448292,0.954893821
1.136695631,1.432343421
1.106096186,1.247976004
0.935573417,0.679831299
0.955454129,0.918816478
1.232874459,0.972637364
0.966027446,1.176917988
0.749487277,0.947066658
1.20705672,1.46124674
0.987928864,0.869528997
0.916676995,0.822902279
0.859194014,1.061461993
1.110568565,1.173370531
0.951639906,0.978760888
0.97183847,0.932054974
1.039568424,1.141695071
0.955222603,0.870300574
0.897351605,0.955008589
1.133798539,1.093079967
1.177363945,1.051095558
1.253086512,0.9459123
1.209877379,0.817810572
1.056457663,1.033248954
0.88229952,1.242628812
0.82441435,0.94417022
1.203393142,1.092385456
0.646738958,0.896914903
1.026067679,1.086761895
0.879460109,0.78490214
1.203692754,1.136000432
1.244830027,1.195912505
0.931731015,0.953040689
1.116676832,1.181296833
0.98973206,0.985779461
0.917524575,0.825298321
0.907403671,0.774378283
0.750771979,0.903783402
1.112037226,1.057153343
1.070502811,0.725088054
0.920167951,0.90351455
1.347772113,1.187312071
1.045368303,1.146700725
0.938427571,1.199525395
0.839077234,0.959623851
0.795574593,1.031845456
1.201892573,0.857608131
0.936333683,1.065364786
1.164154268,0.786837636
1.008858761,0.914430376
1.282143917,0.897700525
1.063970786,1.173888129
1.055596776,0.871661696
1.077579682,0.861702375
0.908696609,0.980510607
1.000397265,0.777024365
0.971501498,0.958256274
1.118379976,1.259078298
0.98525955,0.985396553
0.997800334,0.590659471
1.194610795,1.199749607
0.935968373,1.074890374
0.988139769,1.064484738
1.127748507,1.019909992
1.063129591,1.091147082
0.987687416,0.953832986
1.14276741,0.780035937
0.556551731,0.718362507
1.025247097,1.008663339
0.703566218,0.699808188
0.944399068,1.200625218
1.050718631,0.855539507
0.950569216,0.755133526
1.004408613,1.104237875
1.300106069,1.446860212
0.923959709,1.052568772
1.046242526,1.050863157
